locus_tag,old_locus_tag,gene_name,gene_biotype,product,chr,start,end,strand,length_bp,SRR20281608_read_count,SRR20281608_TPM,SRR20281609_read_count,SRR20281609_TPM,SRR20281610_read_count,SRR20281610_TPM,SRR20281611_read_count,SRR20281611_TPM,SRR20280855_read_count,SRR20280855_TPM,SRR20280860_read_count,SRR20280860_TPM,SRR20281612_read_count,SRR20281612_TPM,SRR20281613_read_count,SRR20281613_TPM,SRR20650029_read_count,SRR20650029_TPM,SRR20650030_read_count,SRR20650030_TPM,SRR20650031_read_count,SRR20650031_TPM
MA_RS06270,MA_1205,nifH,protein_coding,,NC_003552.1,1437519,1438346,+,828,182,2.789534156426149,177,3.036016714560664,136,2.521571082656101,59,1.167466228079042,165,2.493174441552239,155,2.184875667544071,57,1.5712633042575384,45,1.322378277517271,6,0.30534034242195773,6,0.3042576023314962,8,0.423810699261353
MA_RS06275,MA_1206,,protein_coding,,NC_003552.1,1438658,1439191,+,534,322,7.652533632235605,341,9.0693121661776,240,6.899738454855424,199,6.105686070368816,291,6.817902568869923,307,6.709999458584423,148,6.325937655461454,157,7.1537197904342555,35,2.761786243254786,18,1.4153106445532517,22,1.8071478693222858
MA_RS06280,MA_1207,anfO,protein_coding,,NC_003552.1,1439308,1439997,-,690,384,7.06273263341302,398,8.192099338272165,258,5.740282405811241,207,4.915230695844645,342,6.201204792806297,373,6.309357088985331,161,5.3257556207466035,81,2.8563370794373055,34,2.0763143284693126,23,1.3995849707248826,20,1.271432097784059
MA_RS06285,MA_1208,anfK,protein_coding,,NC_003552.1,1440403,1441791,-,1389,6469,59.10517910410046,5847,59.78497840770694,6320,69.85177980718285,5685,67.05804297066669,4681,42.16338345192833,5976,50.21502806425374,4474,73.51876163906294,2837,49.697051108008324,938,28.455345777154708,846,25.57341004823435,753,23.779624731665354
MA_RS06290,MA_1209,anfG,protein_coding,,NC_003552.1,1441807,1442157,-,351,301,10.88303463789137,269,10.88444758104408,201,8.791269317586089,131,6.114864398439208,175,6.23777910007631,164,5.453334006932168,89,5.78745116296029,96,6.654840425659565,3,0.3601450192669245,4,0.47849058828201113,10,1.2496982157706562
MA_RS06295,MA_1210,anfD,protein_coding,,NC_003552.1,1442180,1443742,-,1563,1400,11.3673619839601,1169,10.62225594904097,978,9.605998633837586,606,6.352377482793464,976,7.812497625400755,1080,8.06473579322069,479,6.994891533692412,470,7.3166521714455275,376,10.136596089309368,192,5.157779546625287,260,7.29670244217723
MA_RS06300,MA_1211,,protein_coding,,NC_003552.1,1443776,1444156,-,381,149,4.96308742099459,108,4.025872424379388,42,1.692337424163358,12,0.5160347187238473,82,2.69269978340302,86,2.634503878324921,20,1.1981452465121716,30,1.915886638292739,8,0.8847657166242555,2,0.22040708200391848,9,1.0361671033122055
MA_RS06305,MA_1212,,protein_coding,,NC_003552.1,1444170,1444487,-,318,55,2.194957935649437,58,2.590371792276255,24,1.158635325437986,13,0.6697903463939243,29,1.140958732429052,61,2.238865900107851,10,0.7177568222030462,6,0.4590898171003356,2,0.2650123726681142,0,0.0,2,0.2758767759342769
MA_RS06310,MA_1213,nifH,protein_coding,,NC_003552.1,1446358,1447185,+,828,98,1.502056853460234,124,2.126926963873008,78,1.446195179758646,20,0.3957512637556075,64,0.9670494803596564,89,1.254541512331757,29,0.7994146635696248,15,0.44079275917242366,2,0.10178011414065258,0,0.0,10,0.5297633740766913
MA_RS06315,MA_1214,,protein_coding,,NC_003552.1,1447205,1447522,+,318,27,1.07752480477336,15,0.6699237393817902,11,0.5310411908257437,2,0.1030446686759883,16,0.6294944730643045,15,0.5505407951084877,5,0.3588784111015231,2,0.15302993903344517,0,0.0,0,0.0,0,0.0
MA_RS06320,MA_1215,,protein_coding,,NC_003552.1,1447569,1447940,+,372,57,1.944565373488841,39,1.488959536884043,25,1.031714923525089,17,0.7487358586860123,28,0.941703425430875,31,0.9726220713583286,3,0.18406989472626506,2,0.13081591562536443,1,0.11327141735008109,0,0.0,0,0.0
MA_RS06325,MA_1216,vnfD,protein_coding,,NC_003552.1,1447960,1449402,+,1443,1111,9.770985305223649,948,9.330463856271288,821,8.734528571687994,651,7.3915804642986,941,8.158726053829538,900,7.279499910374183,463,7.3235071351519965,369,6.222050972301638,82,2.3944776956665788,44,1.2802856281059214,32,0.9727380706539163
MA_RS06330,MA_1217,vnfG,protein_coding,,NC_003552.1,1449399,1449737,+,339,121,4.529771598172113,143,5.990975835722227,71,3.215298473173409,58,2.803179747876003,158,5.831179997168681,183,6.300525276409703,21,1.413917421437151,36,2.5839037493434813,2,0.24859567701610716,0,0.0,8,1.0351482566029506
MA_RS06335,MA_1218,vnfK,protein_coding,,NC_003552.1,1449778,1451163,+,1386,608,5.567125109670797,538,5.512902021567783,444,4.917930461436995,296,3.499057926815813,661,5.966742390384683,705,5.93678407192746,189,3.11245458355321,201,3.528631905894571,46,1.3984852046858498,26,0.7876452216200638,33,1.0443906517511914
MA_RS06340,MA_1219,,protein_coding,,NC_003552.1,1451365,1452894,+,1530,1114,9.24026427355537,628,5.829474965119871,350,3.51187668086187,241,2.580763829408626,413,3.377206990417786,487,3.715034892168674,190,2.83443576454301,211,3.35555648668827,102,2.809131150282011,100,2.7442842563232985,83,2.3795724261468316
MA_RS06345,MA_1220,,protein_coding,,NC_003552.1,1452879,1454219,+,1341,581,5.498420965015507,465,4.924763775410654,301,3.445881682832252,204,2.492436147035316,425,3.965146254410923,421,3.664195901940549,152,2.587135999851338,160,2.9031183064957835,44,1.3825701410783946,25,0.7827656435821491,20,0.6542044351014173
MA_RS06350,MA_1221,,protein_coding,,NC_003552.1,1454243,1454800,+,558,430,9.779685504095928,338,8.602877324218918,392,10.78486000058226,202,5.931162488414686,224,5.022418268964667,202,4.225153944395319,214,8.753546104760161,85,3.706450942718659,47,3.5491710769692073,22,1.6554230836530865,14,1.1005406867915777
MA_RS06355,MA_1222,,protein_coding,,NC_003552.1,1455058,1456155,+,1098,533,6.160493464894282,399,5.160975343062556,286,3.998769185562157,207,3.08880617498434,264,3.008158014725324,296,3.146405826470658,128,2.6607990611068115,137,3.035930020005042,32,1.2280354755331195,27,1.0324807161085197,18,0.7190886454680333
MA_RS06360,MA_1223,hacB,protein_coding,,NC_003552.1,1456238,1456732,+,495,706,18.10048177104808,587,16.84201814618737,488,15.13482023087277,321,10.62484211020964,383,9.68038508237297,449,10.5868438797549,249,11.48149913044073,188,9.241153409268168,69,5.873637859680569,73,6.192103203813116,34,3.0129087892943462
MA_RS06365,MA_1224,,protein_coding,,NC_003552.1,1456810,1457748,-,939,1591,21.50281010836683,1165,17.62063526650847,1002,16.38191895439556,784,13.67959128697977,807,10.7524393400293,1091,13.5607754613666,543,13.198928809061641,483,12.515697793345572,140,6.282401933538045,95,4.247941604436544,161,7.520947377147556
MA_RS06370,MA_1225,,protein_coding,,NC_003552.1,1457848,1458717,-,870,950,13.8578222018745,748,12.21078470071342,556,9.811110853450169,502,9.453815361356368,787,11.31760515775225,701,9.404249269271563,369,9.680807015051705,270,7.551235957133106,86,4.165263429728499,52,2.509600637161858,76,3.831833287804371
MA_RS06375,MA_1226,,protein_coding,,NC_003552.1,1458710,1459840,-,1131,599,6.721324290625772,445,5.588028786319901,221,2.999800081090878,158,2.288848953561609,349,3.860662887357574,376,3.88016868785922,151,3.0473251183506522,133,2.8612945364635416,69,2.570690309939771,54,2.0047105681470465,14,0.5429723282313885
MA_RS06380,MA_1227,,protein_coding,,NC_003552.1,1459894,1460904,-,1011,650,8.159298719516926,458,6.433918437093404,261,3.963254811271925,177,2.868433343766905,446,5.519284256043781,457,5.275825360365059,165,3.7250940119677387,135,3.2490481121195858,44,1.8338541633888499,32,1.3289827615191763,26,1.1280658671733939
MA_RS06385,MA_1228,,protein_coding,,NC_003552.1,1460907,1461599,-,693,425,7.782987406612133,278,5.697348557605366,213,4.718554902189548,146,3.451773360237222,194,3.502414595263626,242,4.07574963235871,78,2.5690101324566172,86,3.0195258100192346,24,1.4592889092374084,20,1.2117618794154827,18,1.1393352564558452
MA_RS06390,MA_1229,,protein_coding,,NC_003552.1,1461638,1462519,-,882,635,9.136834795829538,468,7.53595847239271,270,4.699566753689791,214,3.975281061643062,532,7.546439694949461,656,8.68081739878998,156,4.037015922431827,162,4.469098831772654,91,4.3474648754364456,42,1.9994071010355463,44,2.188247079859639
MA_RS06395,MA_1230,,protein_coding,,NC_003552.1,1462770,1463861,-,1092,674,7.832995741984933,570,7.413331929202887,259,3.641160053179312,231,3.465867798351994,351,4.021457995334909,354,3.783606739130201,144,3.0098461906888176,126,2.807510804575129,48,1.852174384801326,50,1.922506827918794,40,1.6067548488479864
MA_RS06400,MA_1231,,protein_coding,,NC_003552.1,1463969,1465054,-,1086,297,3.470701442999276,242,3.164803639525172,189,2.67174264615845,186,2.806116971845009,173,1.993036886576868,158,1.698058422923932,124,2.606131400838906,75,1.6803701869003993,35,1.3580053903297014,5,0.19331284126034284,15,0.6058619802976524
MA_RS06405,MA_1232,,protein_coding,,NC_003552.1,1465159,1466250,-,1092,325,3.777038006150006,283,3.680654273621784,255,3.584925921083879,171,2.565642396182644,170,1.947714698595256,202,2.159007235322883,145,3.030747900346379,103,2.2950286735812564,16,0.6173914616004419,10,0.38450136558375886,15,0.6025330683179949
MA_RS06410,MA_1233,,protein_coding,,NC_003552.1,1466328,1467116,-,789,198,3.1847754686077,158,2.84407675213339,167,3.249392035947914,132,2.741066547746064,139,2.204128223890082,94,1.390516725592135,84,2.4300025645992105,54,1.6652915799000763,10,0.5340553517646408,14,0.745026220157732,6,0.3335696378216732
MA_RS06415,MA_1234,,protein_coding,,NC_003552.1,1467107,1468138,-,1032,184,2.262709279963352,193,2.656065864393927,156,2.320638776822013,64,1.016068360898118,141,1.709379432125563,182,2.058339732409486,62,1.3712493707902382,60,1.4146372271114993,2,0.08166078925238404,2,0.08137121922819084,0,0.0
MA_RS29305,,,protein_coding,,NC_003552.1,1468788,1468916,+,129,68,6.689749175543824,49,5.394703724572121,36,4.284256203363716,28,3.556239263143413,50,4.849303353547695,52,4.704776531221682,20,3.5387080536522277,19,3.583747642015798,0,0.0,0,0.0,2,0.6800683313728687
MA_RS06420,MA_1235,,protein_coding,,NC_003552.1,1469352,1470485,-,1134,2048,22.91962618250433,1764,22.09259620539059,1645,22.26975768260821,1112,16.0662449552594,1628,17.96140909850545,1790,18.42321172202548,889,17.89341174166187,743,15.942238013751426,73,2.712520819716757,85,3.1472148812596563,72,2.7850417380031773
MA_RS06425,MA_1236,modB,protein_coding,,NC_003552.1,1470482,1471159,-,678,2275,42.58359663570892,1747,36.59522652100256,1480,33.51156155138482,1261,30.47249708682447,1173,21.6454877743002,1423,24.49630455828144,976,32.85674769815856,841,30.181431294414832,201,12.491932770059384,140,8.669995393870952,123,7.957702222635183
MA_RS06430,MA_1237,modA,protein_coding,,NC_003552.1,1471288,1472118,-,831,4650,71.0137687221272,3237,55.32264098776381,3196,59.04299654190422,2428,47.87075864224148,3163,47.62085919225044,3440,48.31508917650036,1736,47.68185537708151,1906,55.80786419234861,157,7.96089513708079,72,3.637910393219911,83,4.381162228645792
MA_RS06435,MA_1238,,protein_coding,,NC_003552.1,1472605,1472814,-,210,7851,474.4564061805392,5135,347.2820862694307,3602,263.3219469500765,2801,218.5327171279501,6530,389.0388253264736,6989,388.4374660984776,2074,225.42075831486645,1310,151.78383810131572,67,13.443699076349624,55,10.996739055695505,29,6.057465780156909
MA_RS06440,MA_1239,,protein_coding,,NC_003552.1,1473105,1473314,-,210,684,41.33590393930567,568,38.41406523876079,417,30.48452300893445,362,28.24307161739304,1021,60.82827575165842,1021,56.74555056324877,309,33.584867077769395,221,25.606281084267767,108,21.670440302175514,63,12.596264736523942,43,8.981759605060244
MA_RS29310,,,protein_coding,,NC_003552.1,1473590,1473712,+,123,106,10.93682809975924,130,15.01064898972532,127,15.85116742992497,222,29.57130662540681,205,20.85200442025509,165,15.65684309991456,163,30.24732286347374,127,25.12303706424682,2,0.6851539390931735,2,0.6827243759633573,5,1.7831059907947167
MA_RS06445,MA_1241,,protein_coding,,NC_003552.1,1473916,1475241,+,1326,936,8.958245435762837,996,10.66785350059908,797,9.227359498835968,808,9.98367622484282,757,7.1425191611462,976,8.590761462857271,634,10.91315146591256,601,11.02819603627224,119,3.781522702302707,69,2.184872465611242,53,1.7532530850664794
MA_RS28115,MA_1242,,protein_coding,,NC_003552.1,1475412,1476947,-,1536,118,0.9749479353374704,135,1.248256342519976,113,1.12940543034637,64,0.6826709299784229,81,0.6597704523596337,67,0.5091068654766251,61,0.9064483617900189,14,0.22177385695862567,6,0.16459752833683658,2,0.054671287918940714,0,0.0
MA_RS06455,MA_1243,,protein_coding,,NC_003552.1,1477774,1482366,+,4593,4783,13.21583378016025,5170,15.98657120209052,3298,11.02343256447896,3243,11.56839621643384,4130,11.25000369113697,4740,12.04501271910771,2522,12.532943618104817,1390,7.363628744999286,198,1.8164858515866693,255,2.33111801133145,148,1.4134405162824744
MA_RS06460,MA_1244,,protein_coding,,NC_003552.1,1482584,1483501,-,918,1084,14.9857068709366,1000,15.47100574607184,785,13.12772949750747,650,11.60094390813006,434,5.91488229960177,667,8.48024734112425,522,12.97873218501273,403,10.681589764102469,98,4.498281907314332,46,2.1039512631811954,69,3.296997939841996
MA_RS06465,MA_1245,,protein_coding,,NC_003552.1,1483494,1484432,-,939,464,6.271089811616725,416,6.292003665980707,178,2.910161251379649,219,3.821212362051748,248,3.304343192474928,284,3.530027709466649,130,3.159964539922677,127,3.2908770595339285,137,6.147779034962229,62,2.772340836579639,80,3.737116709141643
MA_RS06470,MA_1246,nikC,protein_coding,,NC_003552.1,1484434,1485273,-,840,397,5.997936353766209,483,8.166370383064024,375,6.853534849130946,380,7.411855811194306,282,4.20018946179424,481,6.683303090333657,290,7.879944540900586,208,6.025007313945356,166,8.32706733833596,91,4.548651154855868,104,5.430831389106194
MA_RS06475,MA_1247,,protein_coding,,NC_003552.1,1485257,1486207,-,951,681,9.087767911831962,824,12.30574534018151,638,10.29918372617247,618,10.64708226439534,704,9.261710480668508,981,12.03964986753969,468,11.23232821320149,379,9.69688449641897,625,27.692538942054522,156,6.887547490002576,308,14.206348550003586
MA_RS06480,MA_1248,,protein_coding,,NC_003552.1,1486239,1486931,-,693,1040,19.04542800676852,921,18.87502885451275,476,10.54475180019824,476,11.25372684570491,762,13.75690681232414,855,14.39985923829214,321,10.572464775879157,277,9.72568196948056,654,39.765622776719376,659,39.92755392674015,491,31.078533939989995
MA_RS06485,MA_1249,,protein_coding,,NC_003552.1,1486943,1488505,-,1563,3174,25.77143352649238,3326,30.22209006544932,1999,19.63434690086026,2003,20.99638960071833,2190,17.53009200781522,2325,17.36158399929454,1593,23.262760361528212,1690,26.308813127112643,561,15.124017037506798,326,8.757479855207517,328,9.205070773208197
MA_RS06490,MA_1250,,protein_coding,,NC_003552.1,1488722,1490296,-,1575,7470,60.19087766600649,7102,64.04147683701387,5576,54.35066356445035,5137,53.43818007313004,5820,46.23187265747986,5667,41.99504212104874,4061,58.851411090753615,4031,62.27385764747111,1697,45.40091011455784,977,26.045609836156384,1130,31.4709716394359
MA_RS06495,MA_1251,,protein_coding,,NC_003552.1,1491186,1492046,+,861,7561,111.4465731297569,7728,127.475049881975,6176,110.1201462848331,5646,107.4386082413429,7621,110.7408541371178,8099,109.7876816157645,4046,107.25737800667373,2786,78.73203741393885,363,17.765062849344424,238,11.606314391377074,278,14.162956155455179
MA_RS06500,MA_1252,,protein_coding,,NC_003552.1,1492897,1493604,+,708,903,16.18620829618589,863,17.31166209919984,689,14.93993156038805,550,12.72776310129263,897,15.8510575974312,771,12.7100274070724,392,12.637386218720753,236,8.110586768772597,7,0.4166084333045355,12,0.7116533749448555,25,1.5488844411564278
MA_RS06505,,,protein_coding,,NC_003552.1,1494282,1494488,+,207,255,15.63365296458611,151,10.3601926304782,114,8.454679512435161,93,7.360973505854301,138,8.340801768102038,99,5.582004931273886,61,6.726109583137532,67,7.875497297213971,2,0.4071204565626103,0,0.0,2,0.423810699261353
MA_RS26610,,,protein_coding,,NC_003552.1,1494607,1494750,+,144,110,9.694397549118348,79,7.791585268865434,68,7.24951686263629,70,7.964494183081602,63,5.473651160316962,84,6.808354499508299,55,8.717754736341167,33,5.57602840353116,0,0.0,2,0.5831604044687011,2,0.6092278801881948
MA_RS26615,,,protein_coding,,NC_003552.1,1494775,1494921,+,147,72,6.215925404406867,47,4.540898053877659,54,5.63948010442775,39,4.346802656189142,111,9.44723465570741,102,8.098567451310165,28,4.347555608772738,11,1.8207439684999704,7,2.0065222502014364,2,0.5712591717244418,0,0.0
MA_RS06510,MA_1255,rpsJ,protein_coding,,NC_003552.1,1495601,1495909,-,309,5697,233.9798037238929,7383,339.3404392185828,6936,344.5983937812356,9978,529.0633428601712,9738,394.2850855231924,14529,548.7854786316566,7280,537.746198599657,3995,314.58052564317006,2554,348.2777163990416,883,119.98383778156031,1487,211.0885882345272
MA_RS06515,MA_1256,tuf,protein_coding,,NC_003552.1,1495948,1497216,-,1269,116662,1166.697931012503,101502,1135.989209746482,89268,1079.933035116924,86737,1119.864367915621,47368,467.0060261837557,65738,604.6168295693031,60509,1088.3355179187986,66532,1275.6821723403743,13060,433.65547071729395,7355,243.35573190736434,9244,319.5292212459389
MA_RS06520,MA_1257,,protein_coding,,NC_003552.1,1497544,1499736,-,2193,127249,736.3874505525745,102125,661.3854956445713,82679,578.7876121534457,77948,582.3565926124007,50594,288.6419457286966,69766,371.3047957887012,54873,571.1162559648785,53003,588.0785643026728,16449,316.0560758617565,9389,179.76338290199615,12227,244.56457316753136
MA_RS06525,MA_1258,,protein_coding,,NC_003552.1,1499809,1500378,-,570,24363,542.4335483004869,20270,505.0566824247376,17124,461.2039384115808,19590,563.0957270853603,10444,229.2403517527834,13332,272.9894201126155,14584,583.9911276163042,14095,601.6774763465777,2313,170.98737764742873,1147,84.49073481165475,1683,129.51543440295563
MA_RS06530,MA_1259,,protein_coding,,NC_003552.1,1500375,1500803,-,429,12129,358.8048759005918,9401,311.227517872443,8418,301.2411334414099,8323,317.866861550233,5521,161.0124704954243,8268,224.9409590486898,5840,310.7134148367648,5178,293.6826453755559,1257,123.46426069596113,773,75.65588687904435,885,90.48951171466615
MA_RS06535,MA_1260,,protein_coding,,NC_003552.1,1500907,1501332,-,426,15277,455.112864608085,12792,426.4715653813227,8053,290.2089111589563,7290,280.3758354671946,6989,205.2600829481166,8079,221.346865197294,5169,276.95000808490136,4695,268.16341464357276,833,82.3945862036942,569,56.08196115087733,614,63.222408749670706
