locus_tag,old_locus_tag,gcf_start,gca_start,diff_bp,diff_codons,frame_shift_flag
MA_RS09010,MA_1735,2081935,2081935,0,0.0,False
MA_RS09015,MA_1736,2082495,2082408,87,29.0,False
MA_RS09025,MA_1738,2086681,2086681,0,0.0,False
MA_RS09030,MA_1739,2089254,2089290,36,12.0,False
MA_RS09035,MA_1740,2089865,2089865,0,0.0,False
MA_RS09040,MA_1741,2090470,2090470,0,0.0,False
MA_RS09045,MA_1742,2094267,2094267,0,0.0,False
MA_RS09050,MA_1743,2095883,2095883,0,0.0,False
MA_RS09055,MA_1744,2096298,2096295,3,1.0,False
MA_RS09060,MA_1745,2097561,2097561,0,0.0,False
MA_RS09065,MA_1746,2098570,2098570,0,0.0,False
MA_RS09070,MA_1747,2101502,2101502,0,0.0,False
MA_RS09075,MA_1748,2101613,2101580,33,11.0,False
MA_RS09080,MA_1749,2103844,2103868,24,8.0,False
MA_RS09085,MA_1750,2104499,2104808,-309,-103.0,False
MA_RS09090,MA_1751,2106255,2106234,21,7.0,False
MA_RS09095,MA_1752,2107279,2107279,0,0.0,False
MA_RS09100,MA_1753,2112743,2112743,0,0.0,False
MA_RS09105,MA_1754,2117077,2117083,6,2.0,False
MA_RS09120,MA_1756,2125040,2125040,0,0.0,False
MA_RS09130,MA_1757,2125596,2125596,0,0.0,False
MA_RS09135,MA_1758,2127875,2127890,15,5.0,False
MA_RS09140,MA_1759,2131132,2130919,-213,-71.0,False
MA_RS09145,MA_1760,2132844,2132844,0,0.0,False
MA_RS09160,MA_1763,2151432,2151447,15,5.0,False
MA_RS09170,MA_1765,2156110,2156110,0,0.0,False
MA_RS09185,MA_1768,2170228,2170234,6,2.0,False
MA_RS09195,MA_1769,2174655,2174685,30,10.0,False
MA_RS09200,MA_1770,2175498,2175498,0,0.0,False
MA_RS09205,MA_1771,2176199,2176241,42,14.0,False
MA_RS09215,MA_1773,2178213,2178213,0,0.0,False
MA_RS09220,MA_1774,2179415,2179355,60,20.0,False
MA_RS09225,MA_1775,2180684,2180684,0,0.0,False
MA_RS09230,MA_1776,2181650,2181650,0,0.0,False
MA_RS09240,MA_1777,2184105,2184105,0,0.0,False
MA_RS09245,MA_1778,2184809,2184809,0,0.0,False
MA_RS09250,MA_1779,2185637,2185631,-6,-2.0,False
MA_RS09255,MA_1781,2187986,2187986,0,0.0,False
MA_RS09260,MA_1782,2188702,2188702,0,0.0,False
MA_RS09265,MA_1783,2189120,2189120,0,0.0,False
MA_RS09270,MA_1784,2189725,2189725,0,0.0,False
MA_RS09275,MA_1785,2190122,2190191,-69,-23.0,False
MA_RS09285,MA_1787,2192255,2192255,0,0.0,False
MA_RS09300,MA_1789,2198878,2198878,0,0.0,False
MA_RS09305,MA_1790,2199790,2199790,0,0.0,False
MA_RS09310,MA_1791,2202583,2202586,3,1.0,False
MA_RS09315,MA_1792,2203149,2203149,0,0.0,False
MA_RS09320,MA_1793,2204153,2204153,0,0.0,False
MA_RS09330,MA_1794,2204499,2204499,0,0.0,False
MA_RS09340,MA_1796,2206902,2206887,15,5.0,False
MA_RS09345,MA_1797,2207949,2207949,0,0.0,False
MA_RS09350,MA_1798,2208861,2208861,0,0.0,False
MA_RS09355,MA_1799,2210061,2210061,0,0.0,False
MA_RS09360,MA_1800,2212032,2212032,0,0.0,False
MA_RS09365,MA_1801,2213947,2213947,0,0.0,False
MA_RS09370,MA_1802,2214810,2214810,0,0.0,False
MA_RS09380,MA_1804,2219534,2219564,30,10.0,False
MA_RS09385,MA_1805,2220385,2220385,0,0.0,False
MA_RS09390,MA_1806,2221239,2221224,-15,-5.0,False
MA_RS09395,MA_1807,2221503,2221503,0,0.0,False
MA_RS09400,MA_1808,2222568,2222568,0,0.0,False
MA_RS09410,MA_1809,2223702,2223702,0,0.0,False
MA_RS09415,MA_1810,2224422,2224407,15,5.0,False
MA_RS09430,MA_1811,2228279,2228279,0,0.0,False
MA_RS09435,MA_1812,2229030,2229030,0,0.0,False
MA_RS09440,MA_1813,2229799,2229799,0,0.0,False
MA_RS09445,MA_1814,2233731,2233731,0,0.0,False
MA_RS09450,MA_1815,2234162,2234162,0,0.0,False
MA_RS09455,MA_1816,2235047,2235023,24,8.0,False
MA_RS09460,MA_1817,2236289,2236289,0,0.0,False
MA_RS09465,MA_1818,2236794,2236794,0,0.0,False
MA_RS09470,MA_1819,2237254,2237254,0,0.0,False
MA_RS09475,MA_1820,2238951,2238951,0,0.0,False
MA_RS09480,MA_1821,2239282,2239282,0,0.0,False
MA_RS09485,MA_1822,2240787,2240781,6,2.0,False
MA_RS09490,MA_1824,2242194,2242194,0,0.0,False
MA_RS09495,MA_1825,2244069,2244069,0,0.0,False
MA_RS09500,MA_1826,2244278,2244239,39,13.0,False
MA_RS09505,MA_1827,2245699,2245744,45,15.0,False
MA_RS09510,MA_1828,2245929,2245929,0,0.0,False
MA_RS09515,MA_1829,2248670,2248700,-30,-10.0,False
MA_RS09525,MA_1831,2251068,2251008,60,20.0,False
MA_RS09545,MA_1834,2255127,2255136,9,3.0,False
MA_RS09550,MA_1835,2255404,2255404,0,0.0,False
MA_RS09555,MA_1836,2256750,2256750,0,0.0,False
MA_RS09565,MA_1837,2258170,2258164,6,2.0,False
MA_RS09570,MA_1838,2262081,2262081,0,0.0,False
MA_RS09580,MA_1839,2267143,2267143,0,0.0,False
MA_RS09585,MA_1840,2268239,2268323,84,28.0,False
MA_RS09590,MA_1841,2270247,2270247,0,0.0,False
MA_RS09600,MA_1842,2270783,2270783,0,0.0,False
MA_RS09605,MA_4669,2272588,2272588,0,0.0,False
MA_RS09625,MA_1846,2278043,2278043,0,0.0,False
MA_RS09630,MA_1847,2279406,2279385,-21,-7.0,False
MA_RS09640,MA_1848,2280470,2280470,0,0.0,False
MA_RS09645,MA_1849,2281251,2281251,0,0.0,False
MA_RS09650,MA_1850,2282517,2282526,9,3.0,False
MA_RS09655,MA_1851,2283137,2283266,129,43.0,False
MA_RS09665,MA_1852,2284369,2284369,0,0.0,False
MA_RS09670,MA_1853,2284809,2284830,21,7.0,False
MA_RS09675,MA_1854,2286323,2286320,3,1.0,False
MA_RS09680,MA_1855,2288221,2288221,0,0.0,False
MA_RS09685,MA_1856,2289125,2289125,0,0.0,False
MA_RS09690,MA_1857,2290275,2290275,0,0.0,False
MA_RS09695,MA_1858,2290647,2290572,75,25.0,False
MA_RS09700,MA_1859,2292249,2292249,0,0.0,False
MA_RS09705,MA_1860,2294344,2294344,0,0.0,False
MA_RS09710,MA_1861,2294660,2294630,30,10.0,False
MA_RS09715,MA_1862,2298853,2298853,0,0.0,False
MA_RS09720,MA_1863,2299374,2299374,0,0.0,False
MA_RS09725,MA_1864,2300902,2300782,-120,-40.0,False
MA_RS09730,MA_1865,2301480,2301504,24,8.0,False
MA_RS09740,MA_1867,2303665,2303665,0,0.0,False
MA_RS09745,MA_1868,2305713,2305842,129,43.0,False
MA_RS09750,MA_1869,2306332,2306332,0,0.0,False
MA_RS09755,MA_1870,2306715,2306715,0,0.0,False
MA_RS09765,MA_1872,2309457,2309457,0,0.0,False
MA_RS09770,MA_1873,2309699,2309960,-261,-87.0,False
MA_RS09775,MA_1874,2312816,2312816,0,0.0,False
MA_RS09785,MA_1876,2313706,2313706,0,0.0,False
MA_RS09790,MA_1877,2314519,2314519,0,0.0,False
MA_RS09795,MA_1878,2316282,2316282,0,0.0,False
MA_RS09810,MA_1881,2317769,2317769,0,0.0,False
MA_RS09815,MA_1882,2318374,2318374,0,0.0,False
MA_RS09820,MA_1883,2319615,2319615,0,0.0,False
MA_RS09825,MA_1884,2322065,2322068,3,1.0,False
MA_RS09830,MA_1885,2322276,2322273,3,1.0,False
MA_RS09835,MA_1886,2323674,2323674,0,0.0,False
MA_RS09840,MA_1887,2324554,2324554,0,0.0,False
MA_RS09845,MA_1888,2325100,2325061,39,13.0,False
MA_RS09850,MA_1889,2325429,2325429,0,0.0,False
MA_RS09855,MA_1890,2327163,2327163,0,0.0,False
MA_RS09860,MA_1891,2329837,2329846,9,3.0,False
MA_RS09870,MA_1893,2332805,2332805,0,0.0,False
MA_RS09875,MA_1894,2333113,2333113,0,0.0,False
MA_RS09880,MA_1895,2336368,2336368,0,0.0,False
MA_RS09885,MA_1896,2337906,2337906,0,0.0,False
MA_RS09890,MA_1897,2338687,2338687,0,0.0,False
MA_RS09895,MA_1898,2339133,2339142,9,3.0,False
MA_RS09900,MA_1899,2339674,2339674,0,0.0,False
MA_RS09905,MA_1900,2341579,2341579,0,0.0,False
MA_RS09910,MA_1901,2341803,2341794,9,3.0,False
MA_RS09915,MA_1902,2343944,2343983,39,13.0,False
MA_RS09925,MA_1904,2352052,2352145,93,31.0,False
MA_RS09940,MA_1905,2354145,2354145,0,0.0,False
MA_RS09945,MA_1906,2354917,2354917,0,0.0,False
MA_RS09950,MA_1907,2355387,2355387,0,0.0,False
MA_RS09955,MA_1909,2358143,2358143,0,0.0,False
MA_RS09960,MA_1910,2359665,2359665,0,0.0,False
MA_RS09965,MA_1911,2360632,2360632,0,0.0,False
MA_RS09970,MA_1912,2361599,2361599,0,0.0,False
MA_RS09975,MA_1913,2362588,2362588,0,0.0,False
MA_RS09980,MA_1914,2364442,2364442,0,0.0,False
MA_RS09985,MA_1915,2366373,2366373,0,0.0,False
MA_RS09990,MA_1916,2368582,2368582,0,0.0,False
MA_RS09995,MA_1917,2369966,2369960,6,2.0,False
MA_RS10005,MA_1919,2372037,2372037,0,0.0,False
MA_RS10015,MA_1921,2374146,2374146,0,0.0,False
MA_RS10020,MA_1922,2374818,2374818,0,0.0,False
MA_RS10025,MA_1923,2376100,2376100,0,0.0,False
MA_RS10030,MA_1924,2376203,2376284,-81,-27.0,False
MA_RS10035,MA_1925,2376742,2376742,0,0.0,False
MA_RS10040,MA_1926,2377891,2377882,9,3.0,False
MA_RS10045,MA_1928,2381380,2381368,12,4.0,False
MA_RS10050,MA_1929,2382671,2382665,6,2.0,False
MA_RS10055,MA_1930,2384331,2384331,0,0.0,False
MA_RS10060,MA_1931,2384297,2384297,0,0.0,False
MA_RS10065,MA_1932,2386213,2386213,0,0.0,False
MA_RS10070,MA_1933,2386714,2386714,0,0.0,False
MA_RS10075,MA_1934,2387483,2387483,0,0.0,False
MA_RS10080,MA_1935,2388553,2388553,0,0.0,False
MA_RS10090,MA_1937,2393013,2393013,0,0.0,False
MA_RS10095,MA_1938,2394924,2394873,51,17.0,False
MA_RS10105,MA_1939,2395375,2395375,0,0.0,False
MA_RS10115,MA_1940,2396108,2396108,0,0.0,False
MA_RS10120,MA_1941,2396988,2396988,0,0.0,False
MA_RS10130,MA_1943,2400803,2400803,0,0.0,False
MA_RS10135,MA_1944,2401255,2401255,0,0.0,False
MA_RS10140,MA_1945,2402769,2402874,-105,-35.0,False
MA_RS10145,MA_1946,2403835,2403835,0,0.0,False
MA_RS10150,MA_1947,2405989,2405989,0,0.0,False
MA_RS10165,MA_1949,2408838,2408838,0,0.0,False
MA_RS10170,MA_1950,2410466,2410451,15,5.0,False
MA_RS10175,MA_1951,2413065,2413179,114,38.0,False
MA_RS10180,MA_1953,2414299,2414299,0,0.0,False
MA_RS10185,MA_1954,2415902,2415902,0,0.0,False
MA_RS10190,MA_1955,2416068,2416068,0,0.0,False
MA_RS10195,MA_1956,2418417,2418417,0,0.0,False
MA_RS10200,MA_1957,2420151,2420127,-24,-8.0,False
MA_RS10205,MA_1958,2422434,2422434,0,0.0,False
MA_RS10210,MA_1959,2423163,2423163,0,0.0,False
MA_RS10220,MA_1961,2425154,2425136,-18,-6.0,False
MA_RS10225,MA_1962,2426721,2426721,0,0.0,False
MA_RS10230,MA_1963,2427603,2427603,0,0.0,False
MA_RS10235,MA_1964,2427945,2427960,15,5.0,False
MA_RS10245,MA_1966,2429336,2429336,0,0.0,False
MA_RS10250,MA_1967,2431127,2431127,0,0.0,False
MA_RS10255,MA_1968,2432700,2432700,0,0.0,False
MA_RS10260,MA_1969,2434565,2434658,93,31.0,False
MA_RS10265,MA_1970,2435926,2435929,3,1.0,False
MA_RS10270,MA_1971,2436710,2436710,0,0.0,False
MA_RS10275,MA_1972,2437172,2437163,9,3.0,False
MA_RS10280,MA_1973,2439371,2439371,0,0.0,False
MA_RS10285,MA_1974,2441040,2441040,0,0.0,False
MA_RS10290,MA_1975,2443659,2443659,0,0.0,False
MA_RS10295,MA_1976,2443895,2443895,0,0.0,False
MA_RS10300,MA_1977,2446206,2446206,0,0.0,False
MA_RS10305,MA_1978,2447102,2447105,3,1.0,False
MA_RS10310,MA_1979,2447423,2447423,0,0.0,False
MA_RS10315,MA_1980,2448478,2448478,0,0.0,False
MA_RS10320,MA_1981,2449255,2449255,0,0.0,False
MA_RS10325,MA_1982,2450366,2450366,0,0.0,False
MA_RS10330,MA_1983,2454303,2454291,12,4.0,False
MA_RS10335,MA_1984,2454831,2454801,30,10.0,False
MA_RS10340,MA_1985,2456933,2456945,12,4.0,False
MA_RS10345,MA_1986,2459321,2459321,0,0.0,False
MA_RS10350,MA_1988,2460279,2460376,97,32.333333333333336,True
MA_RS10360,MA_1989,2461449,2461449,0,0.0,False
MA_RS10375,MA_1992,2468741,2468741,0,0.0,False
MA_RS10380,MA_1993,2469807,2469834,27,9.0,False
MA_RS10385,MA_1994,2470273,2470273,0,0.0,False
MA_RS10390,MA_1995,2470849,2470849,0,0.0,False
MA_RS10400,MA_1997,2473620,2473596,24,8.0,False
MA_RS10405,MA_1998,2474741,2474741,0,0.0,False
MA_RS10410,MA_1999,2475187,2475094,93,31.0,False
MA_RS10415,MA_2000,2479162,2479162,0,0.0,False
MA_RS10420,MA_2001,2482654,2482567,-87,-29.0,False
MA_RS10425,MA_2002,2483259,2483265,-6,-2.0,False
MA_RS10430,MA_2003,2485674,2485734,60,20.0,False
MA_RS10435,MA_2004,2486124,2486124,0,0.0,False
MA_RS10440,MA_2005,2486764,2486731,33,11.0,False
MA_RS10450,MA_2007,2489499,2489499,0,0.0,False
MA_RS10455,MA_2008,2491412,2491412,0,0.0,False
MA_RS10460,MA_2009,2493169,2493169,0,0.0,False
MA_RS10465,MA_2010,2493982,2493982,0,0.0,False
MA_RS10470,MA_2011,2494344,2494344,0,0.0,False
MA_RS10475,MA_2012,2495230,2495230,0,0.0,False
MA_RS10480,MA_2013,2498282,2498282,0,0.0,False
MA_RS10485,MA_2014,2499508,2499508,0,0.0,False
MA_RS10495,MA_2016,2501464,2501464,0,0.0,False
MA_RS10505,MA_2019,2508275,2508326,51,17.0,False
MA_RS10510,MA_2020,2508974,2508815,159,53.0,False
MA_RS10515,MA_2021,2511102,2511171,69,23.0,False
MA_RS10520,MA_2022,2512900,2512900,0,0.0,False
MA_RS10525,MA_2023,2513521,2513437,84,28.0,False
MA_RS10535,MA_2025,2515729,2515729,0,0.0,False
MA_RS10540,MA_2026,2517231,2517231,0,0.0,False
MA_RS10550,MA_2028,2518586,2518586,0,0.0,False
MA_RS10565,MA_2030,2520749,2520749,0,0.0,False
MA_RS10570,MA_2032,2521860,2521860,0,0.0,False
MA_RS10575,MA_2033,2524124,2524124,0,0.0,False
MA_RS10585,MA_2034,2526960,2526960,0,0.0,False
MA_RS10595,MA_2036,2528797,2528890,93,31.0,False
MA_RS10605,MA_2038,2530686,2530686,0,0.0,False
MA_RS10610,MA_2039,2530986,2530986,0,0.0,False
MA_RS10615,MA_2040,2531278,2531278,0,0.0,False
MA_RS10625,MA_2042,2532488,2532491,3,1.0,False
MA_RS10640,MA_2044,2534476,2534485,9,3.0,False
MA_RS10645,MA_2045,2541131,2541140,9,3.0,False
MA_RS10650,MA_2046,2542069,2542069,0,0.0,False
MA_RS10655,MA_2047,2543043,2543043,0,0.0,False
MA_RS10665,MA_2050,2545891,2545891,0,0.0,False
MA_RS10670,MA_2051,2546374,2546374,0,0.0,False
MA_RS10675,MA_2052,2546592,2546592,0,0.0,False
MA_RS10680,MA_2053,2547871,2547871,0,0.0,False
MA_RS10690,MA_2055,2549202,2549202,0,0.0,False
MA_RS10695,MA_2056,2550188,2550188,0,0.0,False
MA_RS10700,MA_2057,2552690,2552690,0,0.0,False
MA_RS10705,MA_2058,2554262,2554262,0,0.0,False
MA_RS10710,MA_2059,2554530,2554530,0,0.0,False
MA_RS10720,MA_2061,2555964,2555931,33,11.0,False
MA_RS10725,MA_2063,2556847,2556847,0,0.0,False
MA_RS10730,MA_2064,2558626,2558626,0,0.0,False
MA_RS10735,MA_2065,2559097,2559097,0,0.0,False
MA_RS10740,MA_2066,2559494,2559494,0,0.0,False
MA_RS10745,MA_2067,2560580,2560562,18,6.0,False
MA_RS10755,MA_2069,2561769,2561769,0,0.0,False
MA_RS10760,MA_2070,2562950,2563061,-111,-37.0,False
MA_RS10770,MA_2073,2565097,2565097,0,0.0,False
MA_RS10775,MA_2074,2566780,2566780,0,0.0,False
MA_RS10785,MA_2076,2571915,2571915,0,0.0,False
MA_RS10790,MA_2077,2572415,2572415,0,0.0,False
MA_RS10795,MA_2078,2573860,2573878,18,6.0,False
MA_RS10800,MA_2079,2574803,2574803,0,0.0,False
MA_RS10805,MA_2080,2576044,2576044,0,0.0,False
MA_RS10815,MA_2082,2580782,2580782,0,0.0,False
MA_RS10820,MA_2083,2581221,2581221,0,0.0,False
MA_RS10825,MA_2084,2583128,2583071,57,19.0,False
MA_RS10830,MA_2085,2583770,2583749,21,7.0,False
MA_RS10835,MA_2086,2585279,2585240,39,13.0,False
MA_RS10840,MA_2087,2587158,2587158,0,0.0,False
MA_RS10845,MA_2088,2587478,2587313,165,55.0,False
MA_RS10850,MA_2089,2589982,2589982,0,0.0,False
MA_RS10860,MA_2091,2591563,2591563,0,0.0,False
MA_RS10865,MA_2092,2591856,2591862,6,2.0,False
MA_RS10870,MA_2093,2592428,2592428,0,0.0,False
MA_RS10875,MA_2094,2593346,2593346,0,0.0,False
MA_RS10880,MA_2095,2593637,2593637,0,0.0,False
MA_RS10885,MA_2096,2595973,2595979,6,2.0,False
MA_RS10890,MA_2097,2596200,2596200,0,0.0,False
MA_RS10900,MA_2099,2598834,2598777,57,19.0,False
MA_RS10905,MA_2100,2601180,2601180,0,0.0,False
MA_RS10920,MA_2103,2606204,2606231,27,9.0,False
MA_RS10925,MA_2104,2606340,2606340,0,0.0,False
MA_RS10930,MA_2105,2608148,2608148,0,0.0,False
MA_RS10935,MA_2106,2611021,2611027,6,2.0,False
MA_RS10940,MA_2107,2611392,2611392,0,0.0,False
MA_RS10945,MA_2108,2613066,2613135,69,23.0,False
MA_RS10950,MA_2109,2614003,2614003,0,0.0,False
MA_RS10955,MA_2110,2614803,2614803,0,0.0,False
MA_RS10960,MA_2111,2615350,2615350,0,0.0,False
MA_RS10970,MA_2113,2616562,2616562,0,0.0,False
MA_RS10975,MA_2114,2617346,2617346,0,0.0,False
MA_RS10980,MA_2115,2619246,2619045,-201,-67.0,False
MA_RS10985,MA_2116,2621001,2621001,0,0.0,False
MA_RS10995,MA_2118,2622738,2622738,0,0.0,False
MA_RS11000,MA_2119,2624855,2624855,0,0.0,False
MA_RS11010,MA_2121,2627856,2627862,6,2.0,False
MA_RS11015,MA_2122,2630717,2630717,0,0.0,False
MA_RS11030,MA_2123,2631809,2631809,0,0.0,False
MA_RS11035,MA_2124,2632107,2632077,30,10.0,False
MA_RS11040,MA_2125,2634019,2634038,19,6.333333333333333,True
MA_RS11045,MA_2126,2634392,2634380,12,4.0,False
MA_RS11060,MA_2129,2635884,2635884,0,0.0,False
MA_RS11065,MA_2130,2636461,2636461,0,0.0,False
MA_RS11070,MA_2131,2636821,2636821,0,0.0,False
MA_RS11080,MA_2132,2637380,2637380,0,0.0,False
MA_RS11085,MA_2133,2638824,2638872,48,16.0,False
MA_RS11090,MA_2134,2639274,2639274,0,0.0,False
MA_RS11095,MA_2135,2639527,2639527,0,0.0,False
MA_RS11100,MA_2136,2639725,2639725,0,0.0,False
MA_RS11105,MA_2137,2640925,2640772,-153,-51.0,False
MA_RS11110,MA_2138,2643239,2643332,93,31.0,False
MA_RS11115,MA_2139,2644134,2644101,33,11.0,False
MA_RS11120,MA_2140,2646157,2646157,0,0.0,False
MA_RS11125,MA_2142,2649435,2649435,0,0.0,False
MA_RS11130,MA_2143,2653130,2653130,0,0.0,False
MA_RS11135,MA_2144,2654236,2654236,0,0.0,False
MA_RS11140,MA_2145,2654921,2654921,0,0.0,False
MA_RS11145,MA_2146,2656390,2656390,0,0.0,False
MA_RS11150,MA_2147,2657425,2657425,0,0.0,False
MA_RS11155,MA_2148,2658984,2658876,108,36.0,False
MA_RS11160,MA_2149,2660075,2660051,24,8.0,False
MA_RS11165,MA_2150,2661115,2661112,3,1.0,False
MA_RS11170,MA_2151,2661915,2661909,6,2.0,False
MA_RS11175,MA_2152,2662711,2662711,0,0.0,False
MA_RS11180,MA_2153,2663662,2663662,0,0.0,False
MA_RS11185,MA_2154,2664798,2664795,3,1.0,False
MA_RS11195,MA_2156,2666416,2666416,0,0.0,False
MA_RS11210,MA_2159,2668880,2668859,21,7.0,False
MA_RS11235,MA_2163,2670598,2670598,0,0.0,False
MA_RS11240,MA_2164,2672909,2672909,0,0.0,False
MA_RS11245,MA_2167,2674984,2674984,0,0.0,False
MA_RS11255,MA_2169,2675838,2675838,0,0.0,False
MA_RS11260,MA_2170,2676934,2676934,0,0.0,False
MA_RS11265,MA_2171,2678066,2678015,51,17.0,False
MA_RS11270,MA_2172,2678446,2678503,-57,-19.0,False
MA_RS11275,MA_2173,2678967,2678967,0,0.0,False
MA_RS11285,MA_2175,2680792,2680792,0,0.0,False
MA_RS11290,MA_2176,2682018,2682018,0,0.0,False
MA_RS11295,MA_2177,2682900,2682840,60,20.0,False
MA_RS11300,MA_2178,2683653,2683653,0,0.0,False
MA_RS11305,MA_2179,2685164,2685062,102,34.0,False
MA_RS11310,MA_2180,2687120,2687117,3,1.0,False
MA_RS11315,MA_2181,2689510,2689510,0,0.0,False
MA_RS11320,MA_2182,2690681,2690696,15,5.0,False
MA_RS11325,MA_2183,2691686,2691686,0,0.0,False
MA_RS11335,MA_2185,2693722,2693722,0,0.0,False
MA_RS11340,MA_2186,2694796,2694805,9,3.0,False
MA_RS11350,MA_2188,2695963,2695963,0,0.0,False
MA_RS11360,MA_2190,2698556,2698556,0,0.0,False
MA_RS11365,MA_2191,2699579,2699579,0,0.0,False
MA_RS11375,MA_2193,2700208,2700208,0,0.0,False
MA_RS11380,MA_2194,2701395,2701395,0,0.0,False
MA_RS11390,MA_2197,2703782,2703782,0,0.0,False
MA_RS11395,MA_2198,2704355,2704355,0,0.0,False
MA_RS11400,MA_2199,2707067,2707067,0,0.0,False
MA_RS11405,MA_2200,2708830,2708830,0,0.0,False
MA_RS11410,MA_2201,2709945,2709945,0,0.0,False
MA_RS11415,MA_2202,2711186,2711186,0,0.0,False
MA_RS11420,MA_2203,2712964,2713051,87,29.0,False
MA_RS11425,MA_2204,2713772,2713817,45,15.0,False
MA_RS11430,MA_2205,2714475,2714640,165,55.0,False
MA_RS11435,MA_2206,2714940,2714940,0,0.0,False
MA_RS11440,MA_2207,2715542,2715542,0,0.0,False
MA_RS11445,MA_2208,2716221,2716164,57,19.0,False
MA_RS11450,MA_2209,2718792,2718792,0,0.0,False
MA_RS11455,MA_2210,2720421,2720421,0,0.0,False
MA_RS11460,MA_2211,2721755,2721755,0,0.0,False
MA_RS11465,MA_2212,2722379,2722364,15,5.0,False
MA_RS11480,MA_2213,2724350,2724350,0,0.0,False
MA_RS11490,MA_2214,2725199,2725187,12,4.0,False
MA_RS11500,MA_2215,2726534,2726534,0,0.0,False
MA_RS11505,MA_2217,2727407,2727569,-162,-54.0,False
MA_RS11510,MA_2218,2729208,2729160,48,16.0,False
MA_RS11520,MA_2220,2731925,2731925,0,0.0,False
MA_RS11525,MA_2221,2732442,2732442,0,0.0,False
MA_RS11530,MA_2223,2734793,2734793,0,0.0,False
MA_RS11535,MA_2224,2734866,2734866,0,0.0,False
MA_RS11540,MA_2225,2736512,2736566,-54,-18.0,False
MA_RS11550,MA_2228,2738901,2738901,0,0.0,False
MA_RS11565,MA_2231,2740627,2740627,0,0.0,False
MA_RS11570,MA_2232,2742788,2742788,0,0.0,False
MA_RS11575,MA_2233,2743489,2743489,0,0.0,False
MA_RS11580,MA_2234,2745365,2745242,123,41.0,False
MA_RS11585,MA_2235,2748899,2748899,0,0.0,False
MA_RS11605,MA_2238,2751605,2751605,0,0.0,False
MA_RS11610,MA_2239,2753893,2753893,0,0.0,False
MA_RS11615,MA_2240,2754684,2754684,0,0.0,False
MA_RS11625,MA_2241,2755134,2755134,0,0.0,False
MA_RS11630,MA_2242,2758215,2758215,0,0.0,False
MA_RS11635,MA_2243,2759432,2759432,0,0.0,False
MA_RS11640,MA_2244,2761175,2761175,0,0.0,False
MA_RS11645,MA_2245,2762059,2762059,0,0.0,False
MA_RS11650,MA_2246,2762806,2762806,0,0.0,False
MA_RS11660,MA_2249,2765727,2765727,0,0.0,False
MA_RS11665,MA_2250,2766465,2766465,0,0.0,False
MA_RS11670,MA_2251,2768093,2768093,0,0.0,False
MA_RS11675,MA_2252,2768318,2768318,0,0.0,False
MA_RS11680,MA_2253,2768993,2768960,33,11.0,False
MA_RS11695,MA_2255,2773734,2773734,0,0.0,False
MA_RS11705,MA_4671,2774795,2774795,0,0.0,False
MA_RS11710,MA_2256,2775217,2775244,-27,-9.0,False
MA_RS11715,MA_2257,2779354,2779363,9,3.0,False
MA_RS11720,MA_2258,2780284,2780284,0,0.0,False
MA_RS11725,MA_2259,2781429,2781462,33,11.0,False
MA_RS11730,MA_2260,2782036,2782036,0,0.0,False
MA_RS11740,MA_2262,2783162,2783162,0,0.0,False
MA_RS11745,MA_2263,2785533,2785533,0,0.0,False
MA_RS11760,MA_2265,2786849,2786960,-111,-37.0,False
MA_RS11765,MA_2266,2789677,2789698,21,7.0,False
MA_RS11770,MA_2267,2790147,2790147,0,0.0,False
MA_RS11775,MA_2268,2791350,2791350,0,0.0,False
MA_RS11780,MA_2270,2792423,2792423,0,0.0,False
MA_RS11785,MA_2271,2792830,2792830,0,0.0,False
MA_RS11790,MA_2272,2795517,2795526,9,3.0,False
MA_RS11795,MA_2273,2796899,2796731,-168,-56.0,False
MA_RS11800,MA_2275,2797791,2797791,0,0.0,False
MA_RS11805,MA_4668,2798351,2798384,33,11.0,False
MA_RS11810,MA_2277,2798757,2798757,0,0.0,False
MA_RS11815,MA_2278,2800102,2800171,69,23.0,False
MA_RS11820,MA_2279,2800818,2800818,0,0.0,False
MA_RS11825,MA_2280,2801957,2801957,0,0.0,False
MA_RS11830,MA_2281,2802953,2802953,0,0.0,False
MA_RS11835,MA_2282,2803627,2803627,0,0.0,False
MA_RS11855,MA_2285,2810268,2810268,0,0.0,False
MA_RS11860,MA_2286,2810596,2810596,0,0.0,False
MA_RS11865,MA_2287,2813321,2813363,42,14.0,False
MA_RS11875,MA_2288,2815051,2815051,0,0.0,False
MA_RS11880,MA_2289,2815581,2815581,0,0.0,False
MA_RS11885,MA_2290,2816246,2816228,-18,-6.0,False
MA_RS11895,MA_2291,2817905,2817905,0,0.0,False
MA_RS11905,MA_2292,2819852,2819852,0,0.0,False
MA_RS11915,MA_2294,2822353,2822401,-48,-16.0,False
MA_RS11920,MA_2295,2824703,2824703,0,0.0,False
MA_RS11925,MA_2296,2824983,2824935,48,16.0,False
MA_RS11930,MA_2297,2825407,2825407,0,0.0,False
MA_RS11935,MA_2298,2826238,2826229,9,3.0,False
MA_RS11940,MA_2299,2826586,2826586,0,0.0,False
MA_RS11945,MA_2300,2831120,2831120,0,0.0,False
MA_RS11950,MA_2301,2831346,2831346,0,0.0,False
MA_RS11960,MA_2303,2834590,2834572,18,6.0,False
MA_RS11965,MA_2304,2836835,2836835,0,0.0,False
